timestamp,meter_id,pressure_bar,pressure_m_head,consumption_m3
2023-09-03 19:00:00,SWM12,5.1,52.005526863,0.0
2023-09-03 19:00:00,SWM13,5.2,53.025243076,0.009
2023-09-03 19:00:00,SWM14,5.5,56.084391715,0.01
2023-09-03 19:00:00,SWM15,5.05,51.4956687565,0.03
2023-09-03 19:00:00,SWM2,5.3,54.044959289000005,0.123
2023-09-03 19:00:00,SWM3,5.3,54.044959289000005,0.002
2023-09-03 19:00:00,SWM4,5.2,53.025243076,0.0
2023-09-03 19:00:00,SWM6,5.1,52.005526863,0.018
2023-09-03 19:00:00,SWM7,5.3,54.044959289000005,0.102
2023-09-03 19:00:00,SWM8,5.1,52.005526863,0.032
2023-09-03 19:00:00,SWM9,4.3,43.847797159,0.0
2023-09-03 20:00:00,SWM10,4.4,44.867513372000005,0.017
2023-09-03 20:00:00,SWM10B,4.3,43.847797159,0.016
2023-09-03 20:00:00,SWM10C,4.3,43.847797159,0.016
2023-09-03 20:00:00,SWM11,5.2,53.025243076,0.011
2023-09-03 20:00:00,SWM12,4.9,49.96609443700001,0.0
2023-09-03 20:00:00,SWM13,5.0,50.985810650000005,0.005
2023-09-03 20:00:00,SWM14,5.4,55.06467550200001,0.021
2023-09-03 20:00:00,SWM15,4.9,49.96609443700001,0.014
2023-09-03 20:00:00,SWM2,5.1,52.005526863,0.004
2023-09-03 20:00:00,SWM3,5.1,52.005526863,0.001
2023-09-03 20:00:00,SWM4,5.0,50.985810650000005,0.0
2023-09-03 20:00:00,SWM6,5.0,50.985810650000005,0.03
2023-09-03 20:00:00,SWM7,5.1,52.005526863,0.007
2023-09-03 20:00:00,SWM8,4.9,49.96609443700001,0.071
2023-09-03 20:00:00,SWM9,4.3,43.847797159,0.0
2023-09-03 21:00:00,SWM10,4.4,44.867513372000005,0.01
2023-09-03 21:00:00,SWM10B,4.3,43.847797159,0.008
2023-09-03 21:00:00,SWM10C,4.4,44.867513372000005,0.008
2023-09-03 21:00:00,SWM11,5.3,54.044959289000005,0.009
2023-09-03 21:00:00,SWM12,4.9,49.96609443700001,0.0
2023-09-03 21:00:00,SWM13,5.1,52.005526863,0.052
2023-09-03 21:00:00,SWM14,5.4,55.06467550200001,0.002
2023-09-03 21:00:00,SWM15,4.9,49.96609443700001,0.077
2023-09-03 21:00:00,SWM2,5.15,52.515384969500005,0.039
2023-09-03 21:00:00,SWM3,5.2,53.025243076,0.024
2023-09-03 21:00:00,SWM4,5.1,52.005526863,0.004
2023-09-03 21:00:00,SWM6,5.0,50.985810650000005,0.023
2023-09-03 21:00:00,SWM7,5.2,53.025243076,0.01
2023-09-03 21:00:00,SWM8,5.0,50.985810650000005,0.033
2023-09-03 21:00:00,SWM9,4.4,44.867513372000005,0.0
2023-09-03 22:00:00,SWM10,4.4,44.867513372000005,0.015
2023-09-03 22:00:00,SWM10B,4.2,42.82808094600001,0.004
2023-09-03 22:00:00,SWM10C,4.3,43.847797159,0.004
2023-09-03 22:00:00,SWM11,5.4,55.06467550200001,0.012
2023-09-03 22:00:00,SWM12,5.0,50.985810650000005,0.0
2023-09-03 22:00:00,SWM13,5.2,53.025243076,0.0
2023-09-03 22:00:00,SWM14,5.5,56.084391715,0.0
2023-09-03 22:00:00,SWM15,5.0,50.985810650000005,0.0
2023-09-03 22:00:00,SWM2,5.3,54.044959289000005,0.007
2023-09-03 22:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-03 22:00:00,SWM4,5.2,53.025243076,0.005
2023-09-03 22:00:00,SWM6,5.1,52.005526863,0.03
2023-09-03 22:00:00,SWM7,5.3,54.044959289000005,0.0
2023-09-03 22:00:00,SWM8,5.2,53.025243076,0.094
2023-09-03 22:00:00,SWM9,4.4,44.867513372000005,0.0
2023-09-03 23:00:00,SWM10,4.3,43.847797159,0.0
2023-09-03 23:00:00,SWM10B,4.1,41.808364733,0.003
2023-09-03 23:00:00,SWM10C,4.2,42.82808094600001,0.003
2023-09-03 23:00:00,SWM11,5.5,56.084391715,0.011
2023-09-03 23:00:00,SWM12,5.1,52.005526863,0.0
2023-09-03 23:00:00,SWM13,5.2,53.025243076,0.0
2023-09-03 23:00:00,SWM14,5.6,57.104107928,0.0
2023-09-03 23:00:00,SWM15,5.1,52.005526863,0.0
2023-09-03 23:00:00,SWM2,5.3,54.044959289000005,0.0
2023-09-03 23:00:00,SWM3,5.4,55.06467550200001,0.0
2023-09-03 23:00:00,SWM4,5.3,54.044959289000005,0.0
2023-09-03 23:00:00,SWM6,5.2,53.025243076,0.055
2023-09-03 23:00:00,SWM7,5.4,55.06467550200001,0.014
2023-09-03 23:00:00,SWM8,5.2,53.025243076,0.033
2023-09-03 23:00:00,SWM9,4.65,47.41680390450001,0.0
2023-09-04 00:00:00,SWM10,4.4,44.867513372000005,0.007
2023-09-04 00:00:00,SWM10B,4.2,42.82808094600001,0.0
2023-09-04 00:00:00,SWM10C,4.25,43.337939052500005,0.0
2023-09-04 00:00:00,SWM11,5.5,56.084391715,0.012
2023-09-04 00:00:00,SWM12,5.1,52.005526863,0.0
2023-09-04 00:00:00,SWM13,5.2,53.025243076,0.0
2023-09-04 00:00:00,SWM14,5.6,57.104107928,0.0
2023-09-04 00:00:00,SWM15,5.1,52.005526863,0.002
2023-09-04 00:00:00,SWM2,5.3,54.044959289000005,0.0
2023-09-04 00:00:00,SWM3,5.4,55.06467550200001,0.0
2023-09-04 00:00:00,SWM4,5.3,54.044959289000005,0.0
2023-09-04 00:00:00,SWM6,5.2,53.025243076,0.013
2023-09-04 00:00:00,SWM7,5.4,55.06467550200001,0.0
2023-09-04 00:00:00,SWM8,5.2,53.025243076,0.0
2023-09-04 00:00:00,SWM9,5.8,59.143540354,0.0
2023-09-04 01:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 01:00:00,SWM10B,4.2,42.82808094600001,0.004
2023-09-04 01:00:00,SWM10C,4.2,42.82808094600001,0.0
2023-09-04 01:00:00,SWM11,5.5,56.084391715,0.017
2023-09-04 01:00:00,SWM12,5.1,52.005526863,0.0
2023-09-04 01:00:00,SWM13,5.2,53.025243076,0.0
2023-09-04 01:00:00,SWM14,5.6,57.104107928,0.0
2023-09-04 01:00:00,SWM15,5.1,52.005526863,0.0
2023-09-04 01:00:00,SWM2,5.25,53.5351011825,0.0
2023-09-04 01:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 01:00:00,SWM4,5.3,54.044959289000005,0.005
2023-09-04 01:00:00,SWM6,5.2,53.025243076,0.019
2023-09-04 01:00:00,SWM7,5.4,55.06467550200001,0.013
2023-09-04 01:00:00,SWM8,5.2,53.025243076,0.001
2023-09-04 01:00:00,SWM9,5.5,56.084391715,0.0
2023-09-04 02:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 02:00:00,SWM10B,4.2,42.82808094600001,0.0
2023-09-04 02:00:00,SWM10C,4.2,42.82808094600001,0.0
2023-09-04 02:00:00,SWM11,5.5,56.084391715,0.009
2023-09-04 02:00:00,SWM12,5.1,52.005526863,0.0
2023-09-04 02:00:00,SWM13,5.3,54.044959289000005,0.009
2023-09-04 02:00:00,SWM14,5.5,56.084391715,0.0
2023-09-04 02:00:00,SWM15,5.0,50.985810650000005,0.0
2023-09-04 02:00:00,SWM2,5.2,53.025243076,0.0
2023-09-04 02:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 02:00:00,SWM4,5.3,54.044959289000005,0.0
2023-09-04 02:00:00,SWM6,5.2,53.025243076,0.013
2023-09-04 02:00:00,SWM7,5.4,55.06467550200001,0.0
2023-09-04 02:00:00,SWM8,5.2,53.025243076,0.008
2023-09-04 02:00:00,SWM9,5.2,53.025243076,0.0
2023-09-04 03:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 03:00:00,SWM10B,4.25,43.337939052500005,0.005
2023-09-04 03:00:00,SWM10C,4.3,43.847797159,0.007
2023-09-04 03:00:00,SWM11,5.4,55.06467550200001,0.009
2023-09-04 03:00:00,SWM12,5.0,50.985810650000005,0.0
2023-09-04 03:00:00,SWM13,5.2,53.025243076,0.0
2023-09-04 03:00:00,SWM14,5.5,56.084391715,0.0
2023-09-04 03:00:00,SWM15,5.0,50.985810650000005,0.0
2023-09-04 03:00:00,SWM2,5.2,53.025243076,0.0
2023-09-04 03:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 03:00:00,SWM4,5.2,53.025243076,0.0
2023-09-04 03:00:00,SWM6,5.1,52.005526863,0.0
2023-09-04 03:00:00,SWM7,5.3,54.044959289000005,0.073
2023-09-04 03:00:00,SWM8,5.1,52.005526863,0.0
2023-09-04 03:00:00,SWM9,5.0,50.985810650000005,0.0
2023-09-04 04:00:00,SWM10,4.4,44.867513372000005,0.0
2023-09-04 04:00:00,SWM10B,4.3,43.847797159,0.001
2023-09-04 04:00:00,SWM10C,4.3,43.847797159,0.004
2023-09-04 04:00:00,SWM11,5.4,55.06467550200001,0.012
2023-09-04 04:00:00,SWM12,5.0,50.985810650000005,0.004
2023-09-04 04:00:00,SWM13,5.2,53.025243076,0.091
2023-09-04 04:00:00,SWM14,5.5,56.084391715,0.001
2023-09-04 04:00:00,SWM15,5.0,50.985810650000005,0.007
2023-09-04 04:00:00,SWM2,5.2,53.025243076,0.0
2023-09-04 04:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 04:00:00,SWM4,5.2,53.025243076,0.0
2023-09-04 04:00:00,SWM6,5.1,52.005526863,0.0
2023-09-04 04:00:00,SWM7,5.3,54.044959289000005,0.093
2023-09-04 04:00:00,SWM8,5.1,52.005526863,0.008
2023-09-04 04:00:00,SWM9,4.8,48.946378224,0.0
2023-09-04 05:00:00,SWM10,4.2,42.82808094600001,0.0
2023-09-04 05:00:00,SWM10B,4.2,42.82808094600001,0.021
2023-09-04 05:00:00,SWM10C,4.2,42.82808094600001,0.002
2023-09-04 05:00:00,SWM11,5.2,53.025243076,0.06
2023-09-04 05:00:00,SWM12,4.85,49.4562363305,0.006
2023-09-04 05:00:00,SWM13,5.0,50.985810650000005,0.0
2023-09-04 05:00:00,SWM14,5.3,54.044959289000005,0.025
2023-09-04 05:00:00,SWM15,4.8,48.946378224,0.008
2023-09-04 05:00:00,SWM2,5.1,52.005526863,0.033
2023-09-04 05:00:00,SWM3,5.1,52.005526863,0.034
2023-09-04 05:00:00,SWM4,5.0,50.985810650000005,0.004
2023-09-04 05:00:00,SWM6,4.9,49.96609443700001,0.014
2023-09-04 05:00:00,SWM7,5.1,52.005526863,0.028
2023-09-04 05:00:00,SWM8,4.9,49.96609443700001,0.0
2023-09-04 05:00:00,SWM9,4.55,46.3970876915,0.004
2023-09-04 06:00:00,SWM10,4.8,48.946378224,0.066
2023-09-04 06:00:00,SWM10B,4.7,47.926662011000005,0.0
2023-09-04 06:00:00,SWM10C,4.7,47.926662011000005,0.0
2023-09-04 06:00:00,SWM11,5.3,54.044959289000005,0.026
2023-09-04 06:00:00,SWM12,4.9,49.96609443700001,0.0
2023-09-04 06:00:00,SWM13,5.1,52.005526863,0.031
2023-09-04 06:00:00,SWM14,5.4,55.06467550200001,0.003
2023-09-04 06:00:00,SWM15,4.9,49.96609443700001,0.01
2023-09-04 06:00:00,SWM2,5.1,52.005526863,0.025
2023-09-04 06:00:00,SWM3,5.2,53.025243076,0.026
2023-09-04 06:00:00,SWM4,5.1,52.005526863,0.0
2023-09-04 06:00:00,SWM6,5.0,50.985810650000005,0.021
2023-09-04 06:00:00,SWM7,5.2,53.025243076,0.0
2023-09-04 06:00:00,SWM8,5.0,50.985810650000005,0.124
2023-09-04 06:00:00,SWM9,4.5,45.887229585,0.024
2023-09-04 07:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 07:00:00,SWM10B,4.2,42.82808094600001,0.002
2023-09-04 07:00:00,SWM10C,4.2,42.82808094600001,0.012
2023-09-04 07:00:00,SWM11,5.3,54.044959289000005,0.013
2023-09-04 07:00:00,SWM12,4.95,50.47595254350001,0.008
2023-09-04 07:00:00,SWM13,5.1,52.005526863,0.002
2023-09-04 07:00:00,SWM14,5.4,55.06467550200001,0.0
2023-09-04 07:00:00,SWM15,4.9,49.96609443700001,0.027
2023-09-04 07:00:00,SWM2,5.2,53.025243076,0.02
2023-09-04 07:00:00,SWM3,5.2,53.025243076,0.0
2023-09-04 07:00:00,SWM4,5.1,52.005526863,0.01
2023-09-04 07:00:00,SWM6,5.0,50.985810650000005,0.004
2023-09-04 07:00:00,SWM7,5.2,53.025243076,0.0
2023-09-04 07:00:00,SWM8,5.0,50.985810650000005,0.003
2023-09-04 07:00:00,SWM9,4.5,45.887229585,0.011
2023-09-04 08:00:00,SWM10,4.3,43.847797159,0.007
2023-09-04 08:00:00,SWM10B,4.2,42.82808094600001,0.007
2023-09-04 08:00:00,SWM10C,4.2,42.82808094600001,0.008
2023-09-04 08:00:00,SWM11,5.3,54.044959289000005,0.012
2023-09-04 08:00:00,SWM12,5.0,50.985810650000005,0.098
2023-09-04 08:00:00,SWM13,5.1,52.005526863,0.0
2023-09-04 08:00:00,SWM14,5.4,55.06467550200001,0.0
2023-09-04 08:00:00,SWM15,4.9,49.96609443700001,0.005
2023-09-04 08:00:00,SWM2,5.1,52.005526863,0.001
2023-09-04 08:00:00,SWM3,5.2,53.025243076,0.0
2023-09-04 08:00:00,SWM4,5.1,52.005526863,0.003
2023-09-04 08:00:00,SWM6,5.0,50.985810650000005,0.0
2023-09-04 08:00:00,SWM7,5.2,53.025243076,0.0
2023-09-04 08:00:00,SWM8,5.0,50.985810650000005,0.007
2023-09-04 08:00:00,SWM9,4.5,45.887229585,0.015
2023-09-04 09:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 09:00:00,SWM10B,4.2,42.82808094600001,0.0
2023-09-04 09:00:00,SWM10C,4.2,42.82808094600001,0.03
2023-09-04 09:00:00,SWM11,5.5,56.084391715,0.012
2023-09-04 09:00:00,SWM12,5.2,53.025243076,0.027
2023-09-04 09:00:00,SWM13,5.2,53.025243076,0.008
2023-09-04 09:00:00,SWM14,5.6,57.104107928,0.016
2023-09-04 09:00:00,SWM15,5.0,50.985810650000005,0.0
2023-09-04 09:00:00,SWM2,5.2,53.025243076,0.0
2023-09-04 09:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 09:00:00,SWM4,5.3,54.044959289000005,0.011
2023-09-04 09:00:00,SWM6,5.2,53.025243076,0.028
2023-09-04 09:00:00,SWM7,5.4,55.06467550200001,0.0
2023-09-04 09:00:00,SWM8,5.1,52.005526863,0.001
2023-09-04 09:00:00,SWM9,4.6,46.906945798,0.02
2023-09-04 10:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 10:00:00,SWM10B,4.2,42.82808094600001,0.003
2023-09-04 10:00:00,SWM10C,4.2,42.82808094600001,0.0
2023-09-04 10:00:00,SWM11,5.5,56.084391715,0.014
2023-09-04 10:00:00,SWM12,5.2,53.025243076,0.026
2023-09-04 10:00:00,SWM13,5.3,54.044959289000005,0.0
2023-09-04 10:00:00,SWM14,5.6,57.104107928,0.0
2023-09-04 10:00:00,SWM15,5.1,52.005526863,0.0
2023-09-04 10:00:00,SWM2,5.3,54.044959289000005,0.0
2023-09-04 10:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 10:00:00,SWM4,5.3,54.044959289000005,0.0
2023-09-04 10:00:00,SWM6,5.2,53.025243076,0.066
2023-09-04 10:00:00,SWM7,5.4,55.06467550200001,0.0
2023-09-04 10:00:00,SWM8,5.2,53.025243076,0.0
2023-09-04 10:00:00,SWM9,4.6,46.906945798,0.032
2023-09-04 11:00:00,SWM10,4.4,44.867513372000005,0.013
2023-09-04 11:00:00,SWM10B,4.2,42.82808094600001,0.012
2023-09-04 11:00:00,SWM10C,4.3,43.847797159,0.012
2023-09-04 11:00:00,SWM11,5.4,55.06467550200001,0.02
2023-09-04 11:00:00,SWM12,5.05,51.4956687565,0.029
2023-09-04 11:00:00,SWM13,5.1,52.005526863,0.0
2023-09-04 11:00:00,SWM14,5.45,55.574533608500005,0.0
2023-09-04 11:00:00,SWM15,5.0,50.985810650000005,0.026
2023-09-04 11:00:00,SWM2,5.2,53.025243076,0.009
2023-09-04 11:00:00,SWM3,5.2,53.025243076,0.0
2023-09-04 11:00:00,SWM4,5.1,52.005526863,0.0
2023-09-04 11:00:00,SWM6,5.1,52.005526863,0.005
2023-09-04 11:00:00,SWM7,5.2,53.025243076,0.008
2023-09-04 11:00:00,SWM8,5.1,52.005526863,0.012
2023-09-04 11:00:00,SWM9,4.6,46.906945798,0.024
2023-09-04 12:00:00,SWM10,4.4,44.867513372000005,0.067
2023-09-04 12:00:00,SWM10B,4.3,43.847797159,0.005
2023-09-04 12:00:00,SWM10C,4.3,43.847797159,0.019
2023-09-04 12:00:00,SWM11,5.4,55.06467550200001,0.012
2023-09-04 12:00:00,SWM12,5.1,52.005526863,0.091
2023-09-04 12:00:00,SWM13,5.1,52.005526863,0.0
2023-09-04 12:00:00,SWM14,5.5,56.084391715,0.001
2023-09-04 12:00:00,SWM15,5.0,50.985810650000005,0.012
2023-09-04 12:00:00,SWM2,5.2,53.025243076,0.0
2023-09-04 12:00:00,SWM3,5.2,53.025243076,0.0
2023-09-04 12:00:00,SWM4,5.2,53.025243076,0.008
2023-09-04 12:00:00,SWM6,5.1,52.005526863,0.173
2023-09-04 12:00:00,SWM7,5.3,54.044959289000005,0.0
2023-09-04 12:00:00,SWM8,5.1,52.005526863,0.019
2023-09-04 12:00:00,SWM9,4.5,45.887229585,0.01
2023-09-04 13:00:00,SWM10,4.3,43.847797159,0.024
2023-09-04 13:00:00,SWM10B,4.2,42.82808094600001,0.016
2023-09-04 13:00:00,SWM10C,4.2,42.82808094600001,0.0
2023-09-04 13:00:00,SWM11,5.5,56.084391715,0.011
2023-09-04 13:00:00,SWM12,5.2,53.025243076,0.044
2023-09-04 13:00:00,SWM13,5.3,54.044959289000005,0.059
2023-09-04 13:00:00,SWM14,5.6,57.104107928,0.0
2023-09-04 13:00:00,SWM15,5.1,52.005526863,0.027
2023-09-04 13:00:00,SWM2,5.3,54.044959289000005,0.0
2023-09-04 13:00:00,SWM3,5.3,54.044959289000005,0.0
2023-09-04 13:00:00,SWM4,5.3,54.044959289000005,0.021
2023-09-04 13:00:00,SWM6,5.2,53.025243076,0.007
2023-09-04 13:00:00,SWM7,5.4,55.06467550200001,0.0
2023-09-04 13:00:00,SWM8,5.2,53.025243076,0.0
2023-09-04 13:00:00,SWM9,4.5,45.887229585,0.007
2023-09-04 14:00:00,SWM10,4.4,44.867513372000005,0.054
2023-09-04 14:00:00,SWM10B,4.2,42.82808094600001,0.015
2023-09-04 14:00:00,SWM10C,4.3,43.847797159,0.01
2023-09-04 14:00:00,SWM11,5.5,56.084391715,0.016
2023-09-04 14:00:00,SWM12,5.2,53.025243076,0.068
2023-09-04 14:00:00,SWM13,5.3,54.044959289000005,0.023
2023-09-04 14:00:00,SWM14,5.6,57.104107928,0.065
2023-09-04 14:00:00,SWM15,5.1,52.005526863,0.005
2023-09-04 14:00:00,SWM2,5.3,54.044959289000005,0.012
2023-09-04 14:00:00,SWM3,5.3,54.044959289000005,0.003
2023-09-04 14:00:00,SWM4,5.3,54.044959289000005,0.0
2023-09-04 14:00:00,SWM6,5.2,53.025243076,0.018
2023-09-04 14:00:00,SWM7,5.4,55.06467550200001,0.026
2023-09-04 14:00:00,SWM8,5.1,52.005526863,0.011
2023-09-04 14:00:00,SWM9,4.5,45.887229585,0.028
2023-09-04 15:00:00,SWM10,4.4,44.867513372000005,0.035
2023-09-04 15:00:00,SWM10B,4.2,42.82808094600001,0.008
2023-09-04 15:00:00,SWM10C,4.3,43.847797159,0.039
2023-09-04 15:00:00,SWM11,5.4,55.06467550200001,0.009
2023-09-04 15:00:00,SWM12,5.1,52.005526863,0.173
2023-09-04 15:00:00,SWM13,5.2,53.025243076,0.007
2023-09-04 15:00:00,SWM14,5.6,57.104107928,0.011
2023-09-04 15:00:00,SWM15,5.1,52.005526863,0.006
2023-09-04 15:00:00,SWM2,5.3,54.044959289000005,0.019
2023-09-04 15:00:00,SWM3,5.3,54.044959289000005,0.022
2023-09-04 15:00:00,SWM4,5.2,53.025243076,0.004
2023-09-04 15:00:00,SWM6,5.1,52.005526863,0.052
2023-09-04 15:00:00,SWM7,5.35,54.5548173955,0.142
2023-09-04 15:00:00,SWM8,5.2,53.025243076,0.1
2023-09-04 15:00:00,SWM9,4.5,45.887229585,0.007
2023-09-04 16:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 16:00:00,SWM10B,4.1,41.808364733,0.0
2023-09-04 16:00:00,SWM10C,4.2,42.82808094600001,0.021
2023-09-04 16:00:00,SWM11,5.4,55.06467550200001,0.003
2023-09-04 16:00:00,SWM12,5.1,52.005526863,0.186
2023-09-04 16:00:00,SWM13,5.1,52.005526863,0.0
2023-09-04 16:00:00,SWM14,5.5,56.084391715,0.022
2023-09-04 16:00:00,SWM15,5.0,50.985810650000005,0.01
2023-09-04 16:00:00,SWM2,5.2,53.025243076,0.038
2023-09-04 16:00:00,SWM3,5.2,53.025243076,0.011
2023-09-04 16:00:00,SWM4,5.2,53.025243076,0.005
2023-09-04 16:00:00,SWM6,5.1,52.005526863,0.114
2023-09-04 16:00:00,SWM7,5.3,54.044959289000005,0.202
2023-09-04 16:00:00,SWM8,5.0,50.985810650000005,0.04
2023-09-04 16:00:00,SWM9,4.5,45.887229585,0.005
2023-09-04 17:00:00,SWM10,4.3,43.847797159,0.001
2023-09-04 17:00:00,SWM10B,4.2,42.82808094600001,0.013
2023-09-04 17:00:00,SWM10C,4.2,42.82808094600001,0.022
2023-09-04 17:00:00,SWM11,5.4,55.06467550200001,0.005
2023-09-04 17:00:00,SWM12,5.1,52.005526863,0.105
2023-09-04 17:00:00,SWM13,5.2,53.025243076,0.018
2023-09-04 17:00:00,SWM14,5.5,56.084391715,0.034
2023-09-04 17:00:00,SWM15,5.0,50.985810650000005,0.014
2023-09-04 17:00:00,SWM2,5.3,54.044959289000005,0.155
2023-09-04 17:00:00,SWM3,5.25,53.5351011825,0.012
2023-09-04 17:00:00,SWM4,5.2,53.025243076,0.011
2023-09-04 17:00:00,SWM6,5.1,52.005526863,0.01
2023-09-04 17:00:00,SWM7,5.3,54.044959289000005,0.166
2023-09-04 17:00:00,SWM8,5.1,52.005526863,0.049
2023-09-04 17:00:00,SWM9,4.5,45.887229585,0.0
2023-09-04 18:00:00,SWM10,4.3,43.847797159,0.007
2023-09-04 18:00:00,SWM10B,4.2,42.82808094600001,0.001
2023-09-04 18:00:00,SWM10C,4.2,42.82808094600001,0.003
2023-09-04 18:00:00,SWM11,5.4,55.06467550200001,0.012
2023-09-04 18:00:00,SWM12,5.1,52.005526863,0.038
2023-09-04 18:00:00,SWM13,5.2,53.025243076,0.0
2023-09-04 18:00:00,SWM14,5.5,56.084391715,0.008
2023-09-04 18:00:00,SWM15,5.0,50.985810650000005,0.0
2023-09-04 18:00:00,SWM2,5.2,53.025243076,0.133
2023-09-04 18:00:00,SWM3,5.3,54.044959289000005,0.001
2023-09-04 18:00:00,SWM4,5.2,53.025243076,0.008
2023-09-04 18:00:00,SWM6,5.1,52.005526863,0.011
2023-09-04 18:00:00,SWM7,5.3,54.044959289000005,0.135
2023-09-04 18:00:00,SWM8,5.1,52.005526863,0.101
2023-09-04 18:00:00,SWM9,4.4,44.867513372000005,0.0
2023-09-04 19:00:00,SWM10,4.3,43.847797159,0.0
2023-09-04 19:00:00,SWM10B,4.25,43.337939052500005,0.031
2023-09-04 19:00:00,SWM10C,4.2,42.82808094600001,0.009
2023-09-04 19:00:00,SWM11,5.4,55.06467550200001,0.015
2023-09-04 19:00:00,SWM12,5.1,52.005526863,0.011
2023-09-04 19:00:00,SWM13,5.2,53.025243076,0.017
2023-09-04 19:00:00,SWM14,5.5,56.084391715,0.002
2023-09-04 19:00:00,SWM15,5.0,50.985810650000005,0.022
2023-09-04 19:00:00,SWM2,5.25,53.5351011825,0.014
2023-09-04 19:00:00,SWM3,5.3,54.044959289000005,0.012
2023-09-04 19:00:00,SWM4,5.2,53.025243076,0.004
2023-09-04 19:00:00,SWM6,5.1,52.005526863,0.015
2023-09-04 19:00:00,SWM7,5.3,54.044959289000005,0.016
2023-09-04 19:00:00,SWM8,5.1,52.005526863,0.038
2023-09-04 19:00:00,SWM9,4.4,44.867513372000005,0.0
2023-09-04 20:00:00,SWM10,4.8,48.946378224,0.012
2023-09-04 20:00:00,SWM10B,4.7,47.926662011000005,0.001
2023-09-04 20:00:00,SWM10C,4.7,47.926662011000005,0.0
2023-09-04 20:00:00,SWM11,5.2,53.025243076,0.002
2023-09-04 20:00:00,SWM12,4.9,49.96609443700001,0.012
2023-09-04 20:00:00,SWM13,5.0,50.985810650000005,0.068
2023-09-04 20:00:00,SWM14,5.3,54.044959289000005,0.003
2023-09-04 20:00:00,SWM15,4.85,49.4562363305,0.013
2023-09-04 20:00:00,SWM2,5.1,52.005526863,0.014
2023-09-04 20:00:00,SWM3,5.1,52.005526863,0.028
2023-09-04 20:00:00,SWM4,5.0,50.985810650000005,0.011
2023-09-04 20:00:00,SWM6,4.9,49.96609443700001,0.044
2023-09-04 20:00:00,SWM7,5.1,52.005526863,0.01
2023-09-04 20:00:00,SWM8,4.9,49.96609443700001,0.025
2023-09-04 20:00:00,SWM9,4.55,46.3970876915,0.0
2023-09-04 21:00:00,SWM10,4.3,43.847797159,0.002
2023-09-04 21:00:00,SWM10B,4.2,42.82808094600001,0.009
2023-09-04 21:00:00,SWM10C,4.2,42.82808094600001,0.005
2023-09-04 21:00:00,SWM11,5.3,54.044959289000005,0.005
2023-09-04 21:00:00,SWM12,5.0,50.985810650000005,0.011
2023-09-04 21:00:00,SWM13,5.1,52.005526863,0.021
2023-09-04 21:00:00,SWM14,5.4,55.06467550200001,0.0
2023-09-04 21:00:00,SWM15,4.9,49.96609443700001,0.019
2023-09-04 21:00:00,SWM2,5.1,52.005526863,0.009
2023-09-04 21:00:00,SWM3,5.2,53.025243076,0.018
2023-09-04 21:00:00,SWM4,5.1,52.005526863,0.014
2023-09-04 21:00:00,SWM6,5.0,50.985810650000005,0.031
2023-09-04 21:00:00,SWM7,5.2,53.025243076,0.0
2023-09-04 21:00:00,SWM8,5.0,50.985810650000005,0.034
2023-09-04 21:00:00,SWM9,5.9,60.163256567000005,0.0
2023-09-04 22:00:00,SWM10,4.5,45.887229585,0.067
2023-09-04 22:00:00,SWM10B,4.3,43.847797159,0.0
2023-09-04 22:00:00,SWM10C,4.4,44.867513372000005,0.002
2023-09-04 22:00:00,SWM11,5.4,55.06467550200001,0.012
2023-09-04 22:00:00,SWM12,5.1,52.005526863,0.0
2023-09-04 22:00:00,SWM13,5.2,53.025243076,0.0
2023-09-04 22:00:00,SWM14,5.5,56.084391715,0.0
2023-09-04 22:00:00,SWM15,5.1,52.005526863,0.015
2023-09-04 22:00:00,SWM2,5.3,54.044959289000005,0.007
2023-09-04 22:00:00,SWM3,5.3,54.044959289000005,0.008
2023-09-04 22:00:00,SWM4,5.2,53.025243076,0.0
2023-09-04 22:00:00,SWM6,5.1,52.005526863,0.042
2023-09-04 22:00:00,SWM7,5.3,54.044959289000005,0.0
2023-09-04 22:00:00,SWM8,5.1,52.005526863,0.01
2023-09-04 22:00:00,SWM9,5.5,56.084391715,0.0
2023-09-04 23:00:00,SWM10,4.2,42.82808094600001,0.002
2023-09-04 23:00:00,SWM10B,4.1,41.808364733,0.003
2023-09-04 23:00:00,SWM10C,4.1,41.808364733,0.0
2023-09-04 23:00:00,SWM11,5.5,56.084391715,0.011
2023-09-04 23:00:00,SWM12,5.1,52.005526863,0.0
2023-09-04 23:00:00,SWM13,5.2,53.025243076,0.0
